imag_component,real_component,ace_imag,ace_real,ala_imag,ala_real,asc_imag,asc_real,asp_imag,asp_real,cr_imag,cr_real,gaba_imag,gaba_real,glc_imag,glc_real,gln_imag,gln_real,glu_imag,glu_real,gly_imag,gly_real,gpc_imag,gpc_real,gsh_imag,gsh_real,ins_imag,ins_real,lac_imag,lac_real,mac_imag,mac_real,naa_imag,naa_real,naag_imag,naag_real,pcho_imag,pcho_real,pcr_imag,pcr_real,pe_imag,pe_real,tau_imag,tau_real
5.4752556,1.9522621,-0.176046,0.390617,-0.0180967,-0.0966065,-0.157948,-0.0809585,0.0456901,-0.0231178,0.224555,0.468127,0.0066388,0.10438,-0.0604058,0.0623246,-0.0711596,-0.0193252,0.0904047,-0.0337063,-0.222885,-0.20492,0.260096,1.31426,0.291047,0.166917,0.0369163,0.139661,-0.115308,0.161417,-0.0041681,-0.0138017,-0.288433,0.313644,0.226413,0.401951,-1.25028,0.400662,0.466813,0.467995,-0.0355927,0.0667116,0.0075043,-0.0323167
-3.6534065,0.27090888,-0.345873,0.251287,0.041034,-0.0823019,-0.12789,-0.0912653,0.0558574,-0.0002971,0.093328,0.473067,-0.0270622,0.111509,-0.0447058,0.0563048,-0.0643491,-0.0153948,0.116561,0.0125041,-0.166842,-0.240381,-0.100123,1.34763,0.255863,0.216434,0.0160155,0.160932,-0.19335,0.0521425,0.0082122,-0.0123436,-0.391035,0.136827,0.0258238,0.473265,-1.3033,0.0470815,0.356517,0.59432,-0.0382759,0.0594817,0.0206693,-0.0202655
5.2837317,4.9666537,-0.426086,0.0464355,0.0762698,-0.0372942,-0.105305,-0.0925914,0.0508944,0.0265601,-0.0333324,0.442811,-0.0693538,0.106302,-0.0363331,0.0555569,-0.0700978,-0.0103981,0.114297,0.0689606,-0.112681,-0.259949,-0.461786,1.28404,0.201368,0.258393,-0.0182428,0.180387,-0.19193,-0.0806492,0.014851,-0.0016412,-0.398672,-0.0620781,-0.187329,0.441452,-1.26407,-0.304376,0.205257,0.689804,-0.0464226,0.0556843,0.0220841,-0.002885
2.7657536,1.7173661,-0.395067,-0.173418,0.0760781,0.0155886,-0.0911818,-0.0943073,0.0312866,0.0459991,-0.144516,0.375053,-0.113165,0.0803627,-0.0358806,0.0510014,-0.0859193,-0.0155484,0.0830116,0.117335,-0.0631613,-0.271893,-0.797628,1.12045,0.131044,0.281064,-0.0645028,0.187577,-0.112951,-0.187298,0.010619,0.010295,-0.313624,-0.238199,-0.361538,0.309514,-1.13611,-0.6351,0.0244169,0.736823,-0.0602187,0.0468078,0.0115917,0.0094857
-1.9523467,-4.7937259,-0.257034,-0.351607,0.0462906,0.053472,-0.0788508,-0.10246,0.0057819,0.0504203,-0.224583,0.273937,-0.144782,0.0319187,-0.0363645,0.0369333,-0.101133,-0.0370367,0.0335549,0.143678,-0.013585,-0.281588,-1.07567,0.864546,0.056423,0.277282,-0.113563,0.175904,0.0143538,-0.228091,-0.0013697,0.0144467,-0.156663,-0.351953,-0.450314,0.106912,-0.922936,-0.925051,-0.165032,0.725066,-0.0724485,0.0277437,-0.0030649,0.0100453
0.38763396,-5.2646808,-0.0443499,-0.437951,0.0043917,0.0642742,-0.0595792,-0.11506,-0.014416,0.0409638,-0.259547,0.153688,-0.150823,-0.030213,-0.0288192,0.015712,-0.103293,-0.0712536,-0.0182939,0.14462,0.0427105,-0.286839,-1.2667,0.538319,-0.0088425,0.249186,-0.154097,0.147357,0.143125,-0.186611,-0.0120866,0.0076442,0.0352639,-0.375847,-0.427131,-0.114741,-0.632794,-1.15009,-0.339414,0.656643,-0.0740869,0.0014314,-0.0119015,0.000305
-1.3757887,4.7805355,0.186926,-0.403487,-0.0311503,0.0500066,-0.0297286,-0.123551,-0.0230566,0.0261272,-0.244641,0.0358769,-0.126284,-0.0894066,-0.0094455,-0.0037295,-0.0861086,-0.106585,-0.0604162,0.126793,0.107302,-0.27936,-1.35294,0.175014,-0.0564563,0.206686,-0.179928,0.111048,0.224571,-0.0763401,-0.0134149,-0.0050015,0.2143,-0.302002,-0.296423,-0.295472,-0.284451,-1.28517,-0.480857,0.544602,-0.0614329,-0.0226726,-0.0099252,-0.0113382
3.9182567,1.7752999,0.370459,-0.252522,-0.0495921,0.0220524,0.0059649,-0.119337,-0.0223896,0.0152376,-0.187594,-0.0584254,-0.0780114,-0.129319,0.0171204,-0.0124249,-0.0532504,-0.130575,-0.0892518,0.100455,0.173502,-0.251284,-1.33235,-0.189325,-0.0870357,0.160812,-0.193434,0.0766511,0.225799,0.0623687,-0.0042973,-0.0139393,0.332058,-0.147807,-0.0943327,-0.386017,0.0913144,-1.3121,-0.581847,0.405982,-0.0393558,-0.0351698,-0.0005035,-0.0161048
-2.9260739,3.5102846,0.449881,-0.0255525,-0.0501123,-0.0070591,0.0374671,-0.100405,-0.0203331,0.0117332,-0.105144,-0.116524,-0.0210892,-0.141989,0.0408983,-0.0080124,-0.0154491,-0.137358,-0.108176,0.0723183,0.229543,-0.201753,-1.21596,-0.524607,-0.107263,0.1169,-0.202579,0.0477303,0.143871,0.175806,0.0084479,-0.0123831,0.35402,0.0448871,0.122561,-0.364164,0.456857,-1.22694,-0.643243,0.254397,-0.0181727,-0.0333834,0.0076222,-0.0114628
4.1198847,-1.734383,0.39879,0.210902,-0.0379606,-0.0295485,0.0565506,-0.0730418,-0.0235657,0.0112805,-0.0151511,-0.136866,0.0294044,-0.130611,0.0536845,0.0035447,0.0168275,-0.130156,-0.121408,0.0427401,0.265762,-0.138576,-1.02062,-0.810568,-0.122954,0.0726608,-0.213899,0.0199426,0.0095796,0.217641,0.0152632,-0.001431,0.272752,0.22002,0.296119,-0.241002,0.776951,-1.0418,-0.667961,0.0972352,-0.0064926,-0.0230958,0.0073529,-0.0028713
5.0221634,-5.3311967,0.231585,0.385544,-0.0189317,-0.0429766,0.0625566,-0.0473484,-0.0318907,0.00604,0.070218,-0.125308,0.0656222,-0.10545,0.0548277,0.0124437,0.0396848,-0.117393,-0.128654,0.0088643,0.280443,-0.073664,-0.762505,-1.03431,-0.133421,0.0224181,-0.22682,-0.0145695,-0.122795,0.169171,0.0110496,0.0107692,0.113035,0.325112,0.384814,-0.0547427,1.02667,-0.779858,-0.655632,-0.0611146,-0.0054027,-0.0140695,-0.0010833,0.0006528
0.29887259,-0.68848121,-0.0005736,0.446576,0.0033363,-0.0470583,0.0624735,-0.0299549,-0.0382004,-0.0082953,0.145814,-0.0882126,0.088478,-0.0762592,0.0513215,0.0123294,0.0566337,-0.10567,-0.12481,-0.0294104,0.279951,-0.015659,-0.455739,-1.18474,-0.131459,-0.0358674,-0.233622,-0.0600026,-0.197445,0.0495211,-0.0010103,0.0151693,-0.0751476,0.329707,0.373781,0.143968,1.19339,-0.467065,-0.602542,-0.213315,-0.0083382,-0.0127572,-0.0101126,-0.0062531
-4.6388611,0.23785161,-0.227555,0.378823,0.0260337,-0.0408311,0.0653037,-0.0194444,-0.0340681,-0.0281626,0.209158,-0.0278502,0.103125,-0.0468,0.0521789,0.0048793,0.0737378,-0.0950817,-0.104875,-0.0658726,0.273131,0.034746,-0.116351,-1.24932,-0.108995,-0.0962969,-0.225099,-0.112431,-0.181813,-0.0905892,-0.0118845,0.0086301,-0.233876,0.236068,0.274314,0.307852,1.27267,-0.125986,-0.506877,-0.345766,-0.0066727,-0.0177037,-0.0104885,-0.0208072
-3.4450874,4.0376927,-0.38414,0.206807,0.0444296,-0.0232046,0.0750021,-0.0079215,-0.0166914,-0.0439057,0.254597,0.0564622,0.112438,-0.0151373,0.0613775,-0.0017564,0.0931838,-0.0803295,-0.069973,-0.090124,0.264259,0.0833434,0.232643,-1.21643,-0.0641039,-0.146881,-0.197619,-0.161489,-0.0823437,-0.190354,-0.0135262,-0.003753,-0.317395,0.0771323,0.115874,0.403645,1.26224,0.224516,-0.375023,-0.441252,0.003257,-0.0210848,0.001634,-0.0337471
-2.2409161,-4.8415164,-0.429986,-0.0162648,0.0515165,0.0037109,0.0873389,0.0124916,0.0081477,-0.0464212,0.271183,0.162648,0.113771,0.0211782,0.0747215,0.0005604,0.110485,-0.0565243,-0.0294083,-0.0941154,0.249895,0.136021,0.560224,-1.08204,-0.0040357,-0.176313,-0.156228,-0.196984,0.0573777,-0.206284,-0.004933,-0.0125471,-0.30629,-0.0968394,-0.0637195,0.415781,1.15935,0.564904,-0.223666,-0.486235,0.0170372,-0.0151649,0.0215743,-0.03592
0.79881425,-4.0528055,-0.358691,-0.227387,0.0415685,0.0321111,0.0930493,0.0431752,0.0294443,-0.0337177,0.246541,0.280451,0.101424,0.0596835,0.0829878,0.0134854,0.117609,-0.0249077,0.00341,-0.0782165,0.221994,0.192385,0.832605,-0.855869,0.0581194,-0.180703,-0.111451,-0.215465,0.17616,-0.132216,0.0071425,-0.0111413,-0.210454,-0.23614,-0.225838,0.345546,0.963802,0.870643,-0.0754094,-0.477759,0.0253387,0.0012657,0.0393147,-0.0248514
5.0658702,0.85970468,-0.194989,-0.372166,0.0152989,0.0502542,0.0848706,0.0774628,0.0382299,-0.0124667,0.174252,0.39112,0.0726483,0.092022,0.0789545,0.0306495,0.109641,0.0062517,0.0185962,-0.0520515,0.174892,0.244299,1.02216,-0.561968,0.110727,-0.165345,-0.0721849,-0.221866,0.223214,-0.0017917,0.0133536,-0.0007401,-0.0616996,-0.306049,-0.336014,0.209289,0.684239,1.1127,0.0495601,-0.425034,0.0209525,0.0213836,0.0466,-0.0063683
3.6366249,3.887422,0.0157292,-0.416925,-0.0178161,0.0485316,0.0631321,0.105193,0.0333652,0.0066232,0.0593959,0.473235,0.0321279,0.108493,0.0629795,0.0422164,0.0897443,0.0266097,0.0155776,-0.0291195,0.110816,0.280515,1.11457,-0.232751,0.149527,-0.14031,-0.0400179,-0.225014,0.180836,0.127842,0.0088698,0.0105785,0.0985438,-0.293245,-0.36868,0.0369803,0.342508,1.26385,0.140293,-0.344516,0.0043671,0.0349245,0.0426083,0.0098989
4.1758167,2.0446526,0.219956,-0.353358,-0.0429688,0.0260568,0.0356731,0.119917,0.0216193,0.0161512,-0.0819894,0.511119,-0.0089971,0.104751,0.0429038,0.04209,0.0683376,0.0310087,0.0028413,-0.0188311,0.0397107,0.293941,1.10985,0.0999916,0.177937,-0.11329,-0.0092194,-0.230458,0.0708093,0.202666,-0.0029509,0.014018,0.230409,-0.204752,-0.313347,-0.130772,-0.0281264,1.30722,0.196053,-0.251971,-0.0163395,0.0354258,0.0339611,0.0176961
-0.65445711,1.9252844,0.367258,-0.197936,-0.0479374,-0.0072188,0.0121606,0.12332,0.0120891,0.0166251,-0.22939,0.500247,-0.0392915,0.0854049,0.0283562,0.0323302,0.0567414,0.0235995,-0.0081868,-0.0215421,-0.0265387,0.286097,1.01724,0.411536,0.201776,-0.0851099,0.0276813,-0.236078,-0.0577221,0.195391,-0.0131042,0.0067612,0.302724,-0.0632451,-0.180663,-0.250107,-0.390657,1.24155,0.221401,-0.157043,-0.0312135,0.0246708,0.0291393,0.018563
1.2125386,-2.742515,0.419744,0.0116402,-0.0305249,-0.035173,-0.0028856,0.123529,0.0092539,0.0149733,-0.36587,0.446257,-0.0539892,0.0614532,0.0237631,0.0214534,0.0597464,0.0155755,-0.0106885,-0.0299729,-0.0811957,0.265441,0.848193,0.68462,0.222679,-0.0512107,0.0730185,-0.233761,-0.151732,0.115051,-0.0137703,-0.0058612,0.297017,0.0978842,-0.0040163,-0.28605,-0.713454,1.07973,0.219646,-0.0637489,-0.0354413,0.011014,0.0316011,0.0201697
-3.6058565,-4.7317657,0.360568,0.222785,-0.0003098,-0.0445259,-0.013095,0.128625,0.0099307,0.0182509,-0.482311,0.358783,-0.0575602,0.04312,0.0253356,0.0179278,0.0724803,0.0179608,-0.0060195,-0.0357021,-0.125781,0.24087,0.612789,0.904954,0.235419,-0.007808,0.121082,-0.215873,-0.177044,-0.0004177,-0.0042607,-0.0143743,0.210734,0.239263,0.167184,-0.225495,-0.975389,0.841937,0.189862,0.0242887,-0.0323929,0.0028928,0.0368633,0.0298782
-5.3371291,2.6557571,0.200544,0.378518,0.0268699,-0.0324444,-0.0270294,0.140279,0.0063816,0.0274469,-0.575483,0.24502,-0.0598179,0.0331969,0.024279,0.0237963,0.0838436,0.0345524,-0.0009449,-0.0357403,-0.166958,0.215325,0.321844,1.05661,0.231332,0.0421951,0.161414,-0.181571,-0.130118,-0.103008,0.0084169,-0.0123131,0.0602644,0.322035,0.282336,-0.0844981,-1.16456,0.548344,0.129742,0.0986809,-0.0304473,0.0024582,0.0357822,0.0484554
-2.8782566,-4.0830581,-0.0204887,0.432272,0.0382795,-0.0076751,-0.0512123,0.152341,-0.0068776,0.036186,-0.64227,0.107836,-0.0682752,0.0257607,0.0137593,0.0332408,0.0839966,0.0599892,-0.0009542,-0.0342783,-0.209664,0.184323,-0.0076877,1.122,0.205343,0.0883101,0.185854,-0.138159,-0.0354959,-0.15483,0.0148082,-0.0011203,-0.11868,0.317536,0.307164,0.0951218,-1.27292,0.216276,0.0418452,0.145878,-0.0360608,0.0041387,0.0215647,0.0687484
3.1063581,-3.1897671,-0.241274,0.363593,0.031354,0.0155154,-0.0847019,0.155428,-0.0278432,0.0353695,-0.675238,-0.0504612,-0.0822729,0.0112418,-0.0056669,0.0371517,0.0704828,0.0841231,-0.0049489,-0.0384605,-0.251757,0.140476,-0.349156,1.08731,0.161259,0.117581,0.19401,-0.0964295,0.0673179,-0.140947,0.0101183,0.0109074,-0.276914,0.218257,0.235993,0.259694,-1.292,-0.13703,-0.0619661,0.152499,-0.0483721,-0.0008017,-0.0047916,0.0803726
-2.5842795,-4.1002023,-0.396209,0.188209,0.0139132,0.0263881,-0.11932,0.14403,-0.0474544,0.0202596,-0.663557,-0.22211,-0.0931425,-0.0158313,-0.0262739,0.0302125,0.0487171,0.0992518,-0.0054517,-0.0516045,-0.284314,0.0805009,-0.668487,0.949975,0.111226,0.122167,0.193064,-0.0634778,0.140045,-0.0714416,-0.0021824,0.0148318,-0.365032,0.0448729,0.09294,0.362251,-1.21373,-0.48938,-0.161939,0.112836,-0.0594548,-0.017197,-0.0347452,0.0769151
4.0923934,-3.0880687,-0.437042,-0.0437142,-0.0022256,0.0236195,-0.145364,0.120753,-0.0554839,-0.0053729,-0.59903,-0.390908,-0.0902524,-0.0520301,-0.0388632,0.0151221,0.0268528,0.104801,0.0057884,-0.069217,-0.297386,0.009361,-0.931944,0.722671,0.0695328,0.103928,0.19208,-0.0383829,0.158322,0.0253546,-0.0129607,0.0077629,-0.350448,-0.156079,-0.0781359,0.377438,-1.03617,-0.811536,-0.237374,0.0330894,-0.0600397,-0.0417847,-0.0579646,0.0602665
1.8969275,-0.70334345,-0.35047,-0.26265,-0.0094486,0.0143149,-0.158472,0.0944914,-0.0475476,-0.0312295,-0.482887,-0.535337,-0.0685094,-0.086581,-0.0396152,0.0007541,0.0092222,0.106152,0.0310671,-0.0810097,-0.286882,-0.0616691,-1.1149,0.430673,0.0451476,0.0727753,0.195124,-0.0139568,0.117826,0.113955,-0.0142639,-0.0050027,-0.230911,-0.32542,-0.229505,0.306877,-0.76976,-1.0711,-0.27467,-0.0708299,-0.0463842,-0.0650806,-0.0692694,0.038868
0.89436578,-2.5357548,-0.163504,-0.403046,-0.0085553,0.00743,-0.162476,0.0739331,-0.028026,-0.0471807,-0.328145,-0.636264,-0.031929,-0.108011,-0.0329115,-0.0043523,-0.006533,0.108863,0.0640355,-0.0775442,-0.257417,-0.121615,-1.20629,0.104072,0.0382272,0.0401098,0.198405,0.0168278,0.0339879,0.163111,-0.0052471,-0.0139865,-0.0374856,-0.411111,-0.323786,0.174531,-0.439052,-1.24084,-0.271162,-0.180534,-0.0231054,-0.0779258,-0.0715652,0.0212634
3.5088607,-4.1292231,0.0661969,-0.425343,-0.0063575,0.0067851,-0.166091,0.0613054,-0.0067603,-0.0497364,-0.155482,-0.684204,0.009098,-0.110963,-0.028004,0.0017511,-0.0265035,0.113047,0.0931767,-0.0566064,-0.218975,-0.166165,-1.20647,-0.230168,0.0428173,0.0122856,0.193543,0.0546464,-0.0633028,0.155174,0.0072579,-0.012637,0.175247,-0.386224,-0.341495,0.0165153,-0.077809,-1.30639,-0.232538,-0.282412,0.0001518,-0.0777847,-0.0726403,0.0098687
3.2271129,2.756764,0.270715,-0.327623,-0.009002,0.0088415,-0.175989,0.0510879,0.0079537,-0.0435451,0.014795,-0.681305,0.0445251,-0.0983271,-0.0320605,0.0131345,-0.0541774,0.112471,0.108941,-0.0246018,-0.179933,-0.199057,-1.121,-0.551441,0.053301,-0.0111836,0.174455,0.0925835,-0.138818,0.0919738,0.0139285,-0.0021918,0.347624,-0.257282,-0.28169,-0.128969,0.279854,-1.26845,-0.166274,-0.370095,0.0156794,-0.0700721,-0.0783436,-0.0003257
-3.3453221,-3.537607,0.394001,-0.143086,-0.0163992,0.0066004,-0.191511,0.0346339,0.0148084,-0.0369476,0.169296,-0.63706,0.070212,-0.0775313,-0.0448459,0.0206207,-0.0858491,0.0992619,0.109301,0.0079965,-0.141693,-0.227546,-0.955404,-0.842941,0.0694108,-0.033667,0.142599,0.12079,-0.163579,-0.0044464,0.0099559,0.0093454,0.433811,-0.0601262,-0.158993,-0.228422,0.606869,-1.13856,-0.0763267,-0.44107,0.0230459,-0.0635614,-0.0873937,-0.0171748
1.6352497,-5.3094639,0.407083,0.0736687,-0.0220756,-0.0037056,-0.20501,0.0071763,0.0193476,-0.0350871,0.302505,-0.561229,0.0883114,-0.0542336,-0.0590444,0.0188051,-0.111621,0.0706628,0.0997363,0.0336627,-0.0989454,-0.255474,-0.715089,-1.08665,0.0958578,-0.0551568,0.106572,0.133511,-0.126164,-0.097909,-0.0014094,0.0132945,0.41365,0.153397,-0.0003749,-0.257188,0.884997,-0.931895,0.0369201,-0.490845,0.0288046,-0.0633967,-0.09181,-0.0444435
-4.1241456,-3.8837155,0.31236,0.264368,-0.0184866,-0.0185087,-0.207563,-0.0281012,0.0285019,-0.0358743,0.412288,-0.459297,0.102605,-0.0285333,-0.0659468,0.0101484,-0.121579,0.0325841,0.0878831,0.0520286,-0.0452686,-0.279243,-0.410036,-1.26107,0.136874,-0.068925,0.0763512,0.13317,-0.0392755,-0.150842,-0.011408,0.0068337,0.294565,0.331084,0.157756,-0.203444,1.10111,-0.662352,0.171697,-0.509861,0.0408437,-0.0670258,-0.0826851,-0.0778295
-4.6472214,2.2474758,0.138555,0.381931,-0.0036047,-0.0287078,-0.195711,-0.0620103,0.044099,-0.0318817,0.494162,-0.333608,0.112875,0.0033441,-0.0621745,0.0030566,-0.1127,-0.0030104,0.0771318,0.0682398,0.0202393,-0.289795,-0.0600879,-1.34462,0.189983,-0.0640795,0.0565017,0.128416,0.0628546,-0.139949,-0.0124459,-0.0049462,0.10581,0.432356,0.274361,-0.0729909,1.24212,-0.343212,0.319126,-0.486156,0.0617081,-0.0661352,-0.0569575,-0.107021
2.1738566,-2.1198712,-0.0689887,0.399314,0.016393,-0.0261307,-0.174131,-0.0858462,0.0604182,-0.0166927,0.539339,-0.188762,0.113132,0.0433404,-0.0523384,0.0054231,-0.0913756,-0.0252629,0.0641804,0.0869351,0.0904086,-0.279099,0.304189,-1.32311,0.24405,-0.0324514,0.0434661,0.127629,0.13728,-0.0679526,-0.0038238,-0.012981,-0.110186,0.434512,0.312678,0.107409,1.29362,0.0081014,0.461742,-0.4122,0.0859865,-0.0531127,-0.0200812,-0.122303
1.1446597,-1.7152806,-0.258718,0.313022,0.0305632,-0.0098309,-0.152226,-0.0975109,0.0677668,0.0091898,0.538477,-0.0364897,0.0954782,0.0865865,-0.0456265,0.0185372,-0.0695524,-0.0310679,0.0424659,0.106706,0.153521,-0.246252,0.646915,-1.19631,0.283523,0.0251614,0.0289348,0.13278,0.151058,0.0353546,0.0077986,-0.0111424,-0.305932,0.334875,0.252312,0.292379,1.24394,0.365906,0.57815,-0.291003,0.103774,-0.027131,0.0174193,-0.1208
-5.2839358,5.0164584,-0.382733,0.143266,0.0303751,0.012529,-0.137227,-0.102658,0.0594643,0.0374666,0.488521,0.104496,0.0568779,0.121512,-0.0489107,0.0359735,-0.0572054,-0.0264761,0.0088216,0.119553,0.200315,-0.198582,0.935849,-0.979022,0.29618,0.0980414,0.0067146,0.138257,0.097179,0.125047,0.0135165,-0.000871,-0.436167,0.151271,0.0996438,0.428529,1.0913,0.697238,0.6511,-0.136838,0.107608,0.0047613,0.0469166,-0.107721
-1.5342661,-2.0593169,-0.406697,-0.0687133,0.0154454,0.0293112,-0.129032,-0.110017,0.0369991,0.0570046,0.397421,0.214385,0.0036345,0.135592,-0.0615892,0.0482974,-0.0564839,-0.0219603,-0.031868,0.116055,0.22925,-0.146898,1.1495,-0.695669,0.279043,0.170718,-0.0221252,0.135524,-0.0009325,0.161388,0.0089658,0.00996,-0.465969,-0.07881,-0.10963,0.471238,0.848476,0.968614,0.673657,0.0301842,0.0976728,0.0323763,0.0669475,-0.0917745
-4.6413106,-0.90726221,-0.319549,-0.267681,-0.0062625,0.0322372,-0.120656,-0.124469,0.0094621,0.0610397,0.282879,0.280204,-0.0501678,0.122917,-0.0760582,0.0500224,-0.0615831,-0.0251185,-0.0678484,0.0925371,0.24613,-0.0984809,1.27835,-0.372232,0.23845,0.23064,-0.049721,0.120014,-0.099671,0.128665,-0.0023699,0.0130607,-0.380192,-0.302627,-0.319214,0.401033,0.541385,1.15484,0.64946,0.192077,0.0813511,0.0493851,0.082883,-0.0782881
1.6801693,0.51407838,-0.140093,-0.397166,-0.023765,0.0212117,-0.103936,-0.143114,-0.0123612,0.0513313,0.165578,0.300464,-0.0896346,0.0881942,-0.0834383,0.0435636,-0.0640944,-0.0361466,-0.0870194,0.0549176,0.258462,-0.0530464,1.32047,-0.0306957,0.184599,0.273005,-0.067126,0.0950417,-0.155719,0.0426717,-0.0118249,0.0060357,-0.191524,-0.462612,-0.469851,0.231861,0.201906,1.24446,0.587394,0.338107,0.0675251,0.0573203,0.101363,-0.0652987
-3.2691818,0.11431661,0.0840604,-0.416304,-0.0299208,0.0034278,-0.0761437,-0.157316,-0.0228778,0.0362671,0.0613461,0.283463,-0.106813,0.0442095,-0.0802127,0.0372195,-0.0595723,-0.0491776,-0.0842899,0.0161974,0.26888,-0.0046723,1.27566,0.310806,0.124836,0.299678,-0.0709235,0.0697422,-0.146355,-0.0572921,-0.0121473,-0.0057943,0.0578154,-0.512176,-0.518638,0.0070847,-0.140553,1.23884,0.494956,0.464019,0.059944,0.063611,0.123827,-0.0455667
2.0361434,-1.9026431,0.288102,-0.315144,-0.0249424,-0.0121569,-0.0424889,-0.159144,-0.0245058,0.0244541,-0.0226201,0.240794,-0.103962,0.0044316,-0.0707613,0.0387347,-0.0503177,-0.0580807,-0.0645757,-0.0107738,0.272656,0.0518731,1.14325,0.633583,0.0607156,0.313601,-0.0657308,0.0526036,-0.0791838,-0.127668,-0.0030119,-0.0134344,0.3046,-0.43186,-0.45186,-0.214887,-0.463614,1.14616,0.375352,0.56678,0.0546837,0.0752009,0.144147,-0.0129617
-1.9712056,-2.547269,0.410131,-0.121086,-0.0144471,-0.0205901,-0.0126213,-0.147356,-0.0244913,0.0186719,-0.0854481,0.180936,-0.0902902,-0.0241029,-0.0638955,0.0493351,-0.0424274,-0.0619734,-0.0394025,-0.0202415,0.26118,0.115279,0.925262,0.914456,-0.009224,0.313498,-0.0606991,0.0454821,0.0132819,-0.140927,0.0087275,-0.0110408,0.482497,-0.238476,-0.286819,-0.378637,-0.750539,0.975473,0.230242,0.639622,0.0435928,0.0926358,0.152235,0.0316675
-1.8846323,-4.4556791,0.412548,0.108147,-0.0041594,-0.0227173,0.0062189,-0.128372,-0.0283329,0.0147108,-0.126732,0.107492,-0.0748031,-0.0428433,-0.0660406,0.0627465,-0.0396483,-0.0660316,-0.0196989,-0.0154846,0.228775,0.176825,0.632368,1.12665,-0.0835385,0.293268,-0.0626621,0.0426118,0.0904562,-0.0966426,0.0142298,-0.0003525,0.543109,0.0181286,-0.0638673,-0.446022,-0.985389,0.735028,0.0655689,0.671803,0.0210754,0.10913,0.140988,0.0796469
1.1074554,3.1656249,0.295522,0.303512,0.0042301,-0.0221636,0.0142265,-0.111536,-0.034951,0.0058407,-0.142205,0.0228902,-0.0605498,-0.0577456,-0.0762424,0.0699288,-0.0390654,-0.0769112,-0.00999,-0.0048023,0.177658,0.225232,0.287604,1.24607,-0.153861,0.246746,-0.0711105,0.0353374,0.122518,-0.0187387,0.0093615,0.0106265,0.471407,0.27039,0.166056,-0.402721,-1.14976,0.435876,-0.104619,0.653738,-0.0109601,0.115337,0.111352,0.119376
3.1449858,-2.5201173,0.0964688,0.408058,0.012782,-0.0205671,0.018452,-0.102257,-0.0373544,-0.0106518,-0.124663,-0.0659579,-0.0442642,-0.072711,-0.0867754,0.0659268,-0.0322579,-0.0963501,-0.00791,0.0050417,0.117275,0.253609,-0.0759484,1.25936,-0.206442,0.17423,-0.0787727,0.018972,0.101836,0.0580049,-0.0021816,0.013688,0.289172,0.454225,0.352918,-0.257821,-1.22471,0.0971286,-0.26001,0.583866,-0.0437651,0.106228,0.0717504,0.14336
-0.61482778,-3.1969833,-0.124014,0.395006,0.0231698,-0.0154496,0.0270836,-0.098202,-0.0283217,-0.0300059,-0.069632,-0.145106,-0.0211856,-0.0856118,-0.0888868,0.0536506,-0.0113316,-0.118049,-0.0087856,0.0128327,0.0584856,0.263329,-0.422846,1.16825,-0.228645,0.085629,-0.0773373,-0.0034115,0.0427221,0.104069,-0.0116834,0.006629,0.0458635,0.527344,0.455732,-0.0399241,-1.19737,-0.252141,-0.380944,0.472069,-0.0675544,0.084881,0.0323216,0.152184
2.138249,5.674134,-0.303059,0.273689,0.0326045,-0.0028158,0.0429424,-0.0914276,-0.0067486,-0.0424149,0.0185599,-0.196854,0.0090708,-0.0898633,-0.0793221,0.0417316,0.0245899,-0.130546,-0.0111941,0.0215201,0.0069395,0.261951,-0.723847,0.987538,-0.215952,-0.0025591,-0.0639636,-0.0231085,-0.0280844,0.105972,-0.0120132,-0.0050953,-0.19789,0.478211,0.448336,0.207498,-1.06775,-0.577091,-0.455948,0.336831,-0.0780959,0.060332,-0.0016788,0.152544
0.49277322,3.0869738,-0.394386,0.0828024,0.0338928,0.0175345,0.0611186,-0.0747793,0.0202512,-0.0396657,0.125187,-0.20713,0.0403945,-0.0801042,-0.0627056,0.0380899,0.0673484,-0.124308,-0.0187999,0.0329358,-0.0394083,0.256842,-0.960274,0.738148,-0.174472,-0.0746544,-0.043653,-0.0322016,-0.0837961,0.0681876,-0.0030232,-0.0125183,-0.386773,0.324516,0.324715,0.431624,-0.850821,-0.845585,-0.484851,0.197824,-0.0791507,0.0411232,-0.0323746,0.150972
-1.0240251,5.1359995,-0.378766,-0.124073,0.0204237,0.0386389,0.0725311,-0.047719,0.0412384,-0.0210822,0.229717,-0.171984,0.0635796,-0.0573414,-0.0479908,0.0440819,0.103925,-0.0980118,-0.0368396,0.0432604,-0.0868639,0.249345,-1.12224,0.440292,-0.117165,-0.122609,-0.0256963,-0.029398,-0.106793,0.007908,0.0083484,-0.0099654,-0.481935,0.104825,0.103665,0.578775,-0.572155,-1.03592,-0.475636,0.0689026,-0.0789781,0.0294132,-0.0658789,0.148113
